"REF_DATE","GEO","DGUID","Labour force characteristics","Population centre and rural areas","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-08","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14854.1","","","","1"
"2012-09","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14748.4","","","","1"
"2012-10","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14773.6","","","","1"
"2012-11","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14792.7","","","","1"
"2012-12","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14829.3","","","","1"
"2013-01","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14626.5","","","","1"
"2013-02","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14678.1","","","","1"
"2013-03","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14615.5","","","","1"
"2013-04","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14742.1","","","","1"
"2013-05","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15029.7","","","","1"
"2013-06","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15130.0","","","","1"
"2013-07","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15058.5","","","","1"
"2013-08","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15058.9","","","","1"
"2013-09","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14969.1","","","","1"
"2013-10","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14989.6","","","","1"
"2013-11","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14957.9","","","","1"
"2013-12","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14874.1","","","","1"
"2014-01","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14697.8","","","","1"
"2014-02","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14759.1","","","","1"
"2014-03","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14784.6","","","","1"
"2014-04","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14839.0","","","","1"
"2014-05","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15065.1","","","","1"
"2014-06","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15222.3","","","","1"
"2014-07","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15163.8","","","","1"
"2014-08","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15137.3","","","","1"
"2014-09","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15048.3","","","","1"
"2014-10","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15111.4","","","","1"
"2014-11","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15090.8","","","","1"
"2014-12","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15045.7","","","","1"
"2015-01","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14846.8","","","","1"
"2015-02","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14916.3","","","","1"
"2015-03","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14947.4","","","","1"
"2015-04","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","14999.8","","","","1"
"2015-05","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15284.2","","","","1"
"2015-06","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15386.4","","","","1"
"2015-07","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15337.4","","","","1"
"2015-08","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15356.4","","","","1"
"2015-09","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15212.6","","","","1"
"2015-10","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15242.2","","","","1"
"2015-11","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15190.6","","","","1"
"2015-12","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15147.7","","","","1"
"2016-01","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15056.9","","","","1"
"2016-02","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15147.1","","","","1"
"2016-03","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15162.0","","","","1"
"2016-04","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15221.7","","","","1"
"2016-05","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15510.0","","","","1"
"2016-06","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15617.8","","","","1"
"2016-07","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15532.9","","","","1"
"2016-08","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15523.1","","","","1"
"2016-09","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15419.1","","","","1"
"2016-10","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15461.8","","","","1"
"2016-11","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15441.0","","","","1"
"2016-12","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15438.3","","","","1"
"2017-01","Canada","2016A000011124","Employment","Census metropolitan area and census agglomeration","Both sexes","15 years and over","Persons","249","thousands","3","v1234977842","1.3.2.1.1","15328.7","","","","1"
