OCC_source,OCC_target,out_degree,trans_prob_cc,trans_prob_cc_in
51-4035,51-4031,20,0.0032075000000000003,0.0033622478070175444
51-4035,51-9030,20,0.0032075000000000003,0.003502656087634415
51-4035,51-9020,20,0.0032075000000000003,0.003560518388992165
51-4035,51-4110,20,0.0032075000000000003,0.0034556205925352595
51-4035,51-4023,20,0.0032075000000000003,0.0033948209002899405
51-4035,51-7041,20,0.0032075000000000003,0.003508236197987967
51-4035,49-9041,20,0.0032075000000000003,0.0035480982493805604
51-4035,51-4022,20,0.0032075000000000003,0.00342926506747037
51-4035,51-4040,20,0.0032075000000000003,0.003448752106983145
51-4035,51-9199,20,0.0032075000000000003,0.004792715991367308
51-4035,51-4120,20,0.0032075000000000003,0.003538101124165366
51-4035,53-7063,20,0.0032075000000000003,0.0034880339119300035
51-4035,51-6062,20,0.0032075000000000003,0.0034354249594574678
51-4035,51-9196,20,0.0032075000000000003,0.003393853583908171
51-4040,51-4110,18,0.0035638888888888886,0.0034556205925352595
51-4040,51-4035,18,0.0035638888888888886,0.0033862198592887437
51-4040,51-9199,18,0.0035638888888888886,0.004792715991367308
51-4040,51-4034,18,0.0035638888888888886,0.00336040049618997
51-4040,51-4080,18,0.0035638888888888886,0.0033725530108579638
51-4040,49-9041,18,0.0035638888888888886,0.0035480982493805604
51-4040,51-2010,18,0.0035638888888888886,0.0037191447110935683
51-4040,51-4120,18,0.0035638888888888886,0.003538101124165366
51-4040,51-4194,18,0.0035638888888888886,0.003429078257205875
51-4040,49-9044,18,0.0035638888888888886,0.003606156492286523
51-4040,51-2030,18,0.0035638888888888886,0.003619470706523725
51-4040,51-4033,18,0.0035638888888888886,0.0034220377804910686
51-4040,51-4060,18,0.0035638888888888886,0.003502739556947181
51-4040,51-2020,18,0.0035638888888888886,0.003717435447605776
51-4040,17-3020,18,0.0035638888888888886,0.004390182014608795
51-4040,51-7042,18,0.0035638888888888886,0.003487712795341972
51-4040,51-4032,18,0.0035638888888888886,0.003357558479532164
51-4040,51-4192,18,0.0035638888888888886,0.0035771155508255935
51-4050,51-9050,19,0.003376315789473684,0.0035124269677717576
51-4050,51-9195,19,0.003376315789473684,0.003713288762750837
51-4050,51-4191,19,0.003376315789473684,0.0036003637936281125
51-4050,51-4022,19,0.003376315789473684,0.00342926506747037
51-4050,51-8020,19,0.003376315789473684,0.003736141454388773
51-4050,51-9010,19,0.003376315789473684,0.0037531274665150963
51-4050,51-4120,19,0.003376315789473684,0.003538101124165366
51-4050,51-9192,19,0.003376315789473684,0.0036105063209494323
51-4050,51-4070,19,0.003376315789473684,0.003514507190953055
51-4050,51-4193,19,0.003376315789473684,0.0036378147574819397
51-4050,51-9040,19,0.003376315789473684,0.003507609700043452
51-4050,53-7063,19,0.003376315789473684,0.0034880339119300035
51-4050,49-9043,19,0.003376315789473684,0.003655418390573848
51-4050,51-4023,19,0.003376315789473684,0.0033948209002899405
51-4050,51-9193,19,0.003376315789473684,0.00360164487121603
51-4050,51-9020,19,0.003376315789473684,0.003560518388992165
51-4050,53-7070,19,0.003376315789473684,0.003909436460600752
51-4050,51-4194,19,0.003376315789473684,0.003429078257205875
51-4050,51-4033,19,0.003376315789473684,0.0034220377804910686
51-4060,51-6092,19,0.003376315789473684,0.003449414129686962
51-4060,51-4110,19,0.003376315789473684,0.0034556205925352595
51-4060,51-4192,19,0.003376315789473684,0.0035771155508255935
51-4060,51-2030,19,0.003376315789473684,0.003619470706523725
51-4060,51-9194,19,0.003376315789473684,0.003437170953401604
51-4060,51-2040,19,0.003376315789473684,0.0036229287584664833
51-4060,51-9195,19,0.003376315789473684,0.003713288762750837
51-4060,49-9041,19,0.003376315789473684,0.0035480982493805604
51-4060,51-7030,19,0.003376315789473684,0.0036980864078087375
51-4060,51-2020,19,0.003376315789473684,0.003717435447605776
51-4060,51-4035,19,0.003376315789473684,0.0033862198592887437
51-4060,51-4031,19,0.003376315789473684,0.0033622478070175444
51-4060,51-4040,19,0.003376315789473684,0.003448752106983145
51-4060,51-4080,19,0.003376315789473684,0.0033725530108579638
51-4060,51-9020,19,0.003376315789473684,0.003560518388992165
51-4060,51-2010,19,0.003376315789473684,0.0037191447110935683
51-4060,51-4070,19,0.003376315789473684,0.003514507190953055
51-4060,47-2210,19,0.003376315789473684,0.0037380132447715924
51-4060,51-9030,19,0.003376315789473684,0.003502656087634415
51-4070,51-4080,19,0.003376315789473684,0.0033725530108579638
51-4070,51-9195,19,0.003376315789473684,0.003713288762750837
51-4070,51-9040,19,0.003376315789473684,0.003507609700043452
51-4070,53-7063,19,0.003376315789473684,0.0034880339119300035
51-4070,51-9020,19,0.003376315789473684,0.003560518388992165
51-4070,49-9045,19,0.003376315789473684,0.003535201238390093
51-4070,51-6091,19,0.003376315789473684,0.0034284602937991312
51-4070,51-4021,19,0.003376315789473684,0.003380591352769178
51-4070,51-9030,19,0.003376315789473684,0.003502656087634415
51-4070,51-4022,19,0.003376315789473684,0.00342926506747037
51-4070,51-4110,19,0.003376315789473684,0.0034556205925352595
51-4070,49-9041,19,0.003376315789473684,0.0035480982493805604
51-4070,51-4031,19,0.003376315789473684,0.0033622478070175444
51-4070,51-4033,19,0.003376315789473684,0.0034220377804910686
51-4070,51-9191,19,0.003376315789473684,0.003480024566715231
51-4070,51-4023,19,0.003376315789473684,0.0033948209002899405
51-4070,51-7042,19,0.003376315789473684,0.003487712795341972
51-4070,51-4060,19,0.003376315789473684,0.003502739556947181
51-4070,51-4035,19,0.003376315789473684,0.0033862198592887437
51-4080,51-4035,20,0.0032075000000000003,0.0033862198592887437
51-4080,51-4034,20,0.0032075000000000003,0.00336040049618997
51-4080,51-4033,20,0.0032075000000000003,0.0034220377804910686
51-4080,51-4031,20,0.0032075000000000003,0.0033622478070175444
51-4080,51-4194,20,0.0032075000000000003,0.003429078257205875
51-4080,49-9041,20,0.0032075000000000003,0.0035480982493805604
51-4080,51-7042,20,0.0032075000000000003,0.003487712795341972
51-4080,51-9030,20,0.0032075000000000003,0.003502656087634415
51-4080,51-4023,20,0.0032075000000000003,0.0033948209002899405
51-4080,51-4110,20,0.0032075000000000003,0.0034556205925352595
51-4080,51-4022,20,0.0032075000000000003,0.00342926506747037
51-4080,51-9020,20,0.0032075000000000003,0.003560518388992165
51-4080,51-4070,20,0.0032075000000000003,0.003514507190953055
51-4080,51-4021,20,0.0032075000000000003,0.003380591352769178
51-4080,51-4032,20,0.0032075000000000003,0.003357558479532164
51-4080,51-6091,20,0.0032075000000000003,0.0034284602937991312
51-4080,51-9196,20,0.0032075000000000003,0.003393853583908171
51-4080,51-6062,20,0.0032075000000000003,0.0034354249594574678
51-4080,51-9199,20,0.0032075000000000003,0.004792715991367308
51-4080,51-4120,20,0.0032075000000000003,0.003538101124165366
51-4110,51-4031,19,0.003376315789473684,0.0033622478070175444
51-4110,51-4035,19,0.003376315789473684,0.0033862198592887437
51-4110,51-4194,19,0.003376315789473684,0.003429078257205875
51-4110,51-4034,19,0.003376315789473684,0.00336040049618997
51-4110,51-4080,19,0.003376315789473684,0.0033725530108579638
51-4110,51-4060,19,0.003376315789473684,0.003502739556947181
51-4110,51-4022,19,0.003376315789473684,0.00342926506747037
51-4110,51-7042,19,0.003376315789473684,0.003487712795341972
51-4110,51-9020,19,0.003376315789473684,0.003560518388992165
51-4110,51-4040,19,0.003376315789473684,0.003448752106983145
51-4110,51-4033,19,0.003376315789473684,0.0034220377804910686
51-4110,51-9030,19,0.003376315789473684,0.003502656087634415
51-4110,51-4032,19,0.003376315789473684,0.003357558479532164
51-4110,51-4192,19,0.003376315789473684,0.0035771155508255935
51-4110,51-4070,19,0.003376315789473684,0.003514507190953055
51-4110,49-9041,19,0.003376315789473684,0.0035480982493805604
51-4110,51-9195,19,0.003376315789473684,0.003713288762750837
51-4110,51-2040,19,0.003376315789473684,0.0036229287584664833
51-4110,51-4023,19,0.003376315789473684,0.0033948209002899405
51-4120,51-2040,19,0.003376315789473684,0.0036229287584664833
51-4120,47-2010,19,0.003376315789473684,0.0036335285848482436
51-4120,51-2010,19,0.003376315789473684,0.0037191447110935683
51-4120,49-9041,19,0.003376315789473684,0.0035480982493805604
51-4120,51-4034,19,0.003376315789473684,0.00336040049618997
51-4120,49-2092,19,0.003376315789473684,0.0036845404384725847
51-4120,51-2020,19,0.003376315789473684,0.003717435447605776
51-4120,51-4035,19,0.003376315789473684,0.0033862198592887437
51-4120,51-9020,19,0.003376315789473684,0.003560518388992165
51-4120,51-4022,19,0.003376315789473684,0.00342926506747037
51-4120,51-4194,19,0.003376315789473684,0.003429078257205875
51-4120,51-7042,19,0.003376315789473684,0.003487712795341972
51-4120,51-2030,19,0.003376315789473684,0.003619470706523725
51-4120,51-4110,19,0.003376315789473684,0.0034556205925352595
51-4120,49-9044,19,0.003376315789473684,0.003606156492286523
51-4120,51-4033,19,0.003376315789473684,0.0034220377804910686
51-4120,51-4191,19,0.003376315789473684,0.0036003637936281125
51-4120,51-4080,19,0.003376315789473684,0.0033725530108579638
51-4120,47-2210,19,0.003376315789473684,0.0037380132447715924
51-4191,51-4050,17,0.003773529411764706,0.0036346655522589157
51-4191,51-9050,17,0.003773529411764706,0.0035124269677717576
51-4191,51-4070,17,0.003773529411764706,0.003514507190953055
51-4191,51-4193,17,0.003773529411764706,0.0036378147574819397
51-4191,51-4120,17,0.003773529411764706,0.003538101124165366
51-4191,51-9040,17,0.003773529411764706,0.003507609700043452
51-4191,51-9193,17,0.003773529411764706,0.00360164487121603
51-4191,51-9010,17,0.003773529411764706,0.0037531274665150963
51-4191,51-9192,17,0.003773529411764706,0.0036105063209494323
51-4191,51-4022,17,0.003773529411764706,0.00342926506747037
51-4191,51-4023,17,0.003773529411764706,0.0033948209002899405
51-4191,51-6091,17,0.003773529411764706,0.0034284602937991312
51-4191,51-9191,17,0.003773529411764706,0.003480024566715231
51-4191,51-6061,17,0.003773529411764706,0.003528843062005504
51-4191,49-9045,17,0.003773529411764706,0.003535201238390093
51-4191,51-4021,17,0.003773529411764706,0.003380591352769178
51-4191,51-9020,17,0.003773529411764706,0.003560518388992165
51-4192,51-2040,16,0.004009375,0.0036229287584664833
51-4192,51-2010,16,0.004009375,0.0037191447110935683
51-4192,51-4060,16,0.004009375,0.003502739556947181
51-4192,47-2210,16,0.004009375,0.0037380132447715924
51-4192,51-4110,16,0.004009375,0.0034556205925352595
51-4192,51-2030,16,0.004009375,0.003619470706523725
51-4192,51-7030,16,0.004009375,0.0036980864078087375
51-4192,47-2030,16,0.004009375,0.003815003054953175
51-4192,47-2220,16,0.004009375,0.0036889536127189247
51-4192,51-9195,16,0.004009375,0.003713288762750837
51-4192,51-4040,16,0.004009375,0.003448752106983145
51-4192,47-2010,16,0.004009375,0.0036335285848482436
51-4192,51-7010,16,0.004009375,0.0036610249582289056
51-4192,51-4120,16,0.004009375,0.003538101124165366
51-4192,17-3010,16,0.004009375,0.004971783340928078
51-4192,51-2020,16,0.004009375,0.003717435447605776
51-4193,51-4120,17,0.003773529411764706,0.003538101124165366
51-4193,51-4191,17,0.003773529411764706,0.0036003637936281125
51-4193,51-4070,17,0.003773529411764706,0.003514507190953055
51-4193,51-6091,17,0.003773529411764706,0.0034284602937991312
51-4193,51-9195,17,0.003773529411764706,0.003713288762750837
51-4193,51-9191,17,0.003773529411764706,0.003480024566715231
51-4193,51-9040,17,0.003773529411764706,0.003507609700043452
51-4193,51-6061,17,0.003773529411764706,0.003528843062005504
51-4193,51-9010,17,0.003773529411764706,0.0037531274665150963
51-4193,53-7063,17,0.003773529411764706,0.0034880339119300035
51-4193,51-9120,17,0.003773529411764706,0.003727468941892747
51-4193,51-4033,17,0.003773529411764706,0.0034220377804910686
51-4193,51-9020,17,0.003773529411764706,0.003560518388992165
51-4193,51-4023,17,0.003773529411764706,0.0033948209002899405
51-4193,51-4022,17,0.003773529411764706,0.00342926506747037
51-4193,51-4194,17,0.003773529411764706,0.003429078257205875
51-4193,51-4050,17,0.003773529411764706,0.0036346655522589157
51-4194,51-4033,19,0.003376315789473684,0.0034220377804910686
51-4194,51-4035,19,0.003376315789473684,0.0033862198592887437
51-4194,51-4034,19,0.003376315789473684,0.00336040049618997
51-4194,51-7042,19,0.003376315789473684,0.003487712795341972
51-4194,51-9030,19,0.003376315789473684,0.003502656087634415
51-4194,51-4080,19,0.003376315789473684,0.0033725530108579638
51-4194,51-9020,19,0.003376315789473684,0.003560518388992165
51-4194,51-4110,19,0.003376315789473684,0.0034556205925352595
51-4194,51-4031,19,0.003376315789473684,0.0033622478070175444
51-4194,51-4032,19,0.003376315789473684,0.003357558479532164
51-4194,51-4023,19,0.003376315789473684,0.0033948209002899405
51-4194,51-4022,19,0.003376315789473684,0.00342926506747037
51-4194,49-9041,19,0.003376315789473684,0.0035480982493805604
51-4194,53-7063,19,0.003376315789473684,0.0034880339119300035
51-4194,51-4120,19,0.003376315789473684,0.003538101124165366
51-4194,51-6062,19,0.003376315789473684,0.0034354249594574678
51-4194,51-9196,19,0.003376315789473684,0.003393853583908171
51-4194,49-9043,19,0.003376315789473684,0.003655418390573848
51-4194,51-7041,19,0.003376315789473684,0.003508236197987967
51-5111,51-9150,20,0.0032075000000000003,0.003997639142977766
51-5111,51-5112,20,0.0032075000000000003,0.003346304093567251
51-5111,51-9194,20,0.0032075000000000003,0.003437170953401604
51-5111,43-9070,20,0.0032075000000000003,0.004016453238138997
51-5111,51-5113,20,0.0032075000000000003,0.0034929421224630204
51-5111,51-4060,20,0.0032075000000000003,0.003502739556947181
51-5111,51-4021,20,0.0032075000000000003,0.003380591352769178
51-5111,51-4035,20,0.0032075000000000003,0.0033862198592887437
51-5111,51-9196,20,0.0032075000000000003,0.003393853583908171
51-5111,51-9199,20,0.0032075000000000003,0.004792715991367308
51-5111,49-9060,20,0.0032075000000000003,0.0040472776040337555
51-5111,43-9030,20,0.0032075000000000003,0.00419748402255639
51-5111,51-9120,20,0.0032075000000000003,0.003727468941892747
51-5111,51-4080,20,0.0032075000000000003,0.0033725530108579638
51-5111,53-7063,20,0.0032075000000000003,0.0034880339119300035
51-5111,17-3010,20,0.0032075000000000003,0.004971783340928078
51-5111,51-4033,20,0.0032075000000000003,0.0034220377804910686
51-5111,51-2020,20,0.0032075000000000003,0.003717435447605776
51-5111,49-9041,20,0.0032075000000000003,0.0035480982493805604
51-5111,51-4110,20,0.0032075000000000003,0.0034556205925352595
51-5112,51-9196,20,0.0032075000000000003,0.003393853583908171
51-5112,51-5111,20,0.0032075000000000003,0.0038921317822184697
51-5112,51-9150,20,0.0032075000000000003,0.003997639142977766
51-5112,51-9191,20,0.0032075000000000003,0.003480024566715231
51-5112,51-4031,20,0.0032075000000000003,0.0033622478070175444
51-5112,51-5113,20,0.0032075000000000003,0.0034929421224630204
51-5112,51-4035,20,0.0032075000000000003,0.0033862198592887437
51-5112,51-9030,20,0.0032075000000000003,0.003502656087634415
51-5112,51-4023,20,0.0032075000000000003,0.0033948209002899405
51-5112,51-9194,20,0.0032075000000000003,0.003437170953401604
51-5112,51-4080,20,0.0032075000000000003,0.0033725530108579638
51-5112,51-6062,20,0.0032075000000000003,0.0034354249594574678
51-5112,53-7063,20,0.0032075000000000003,0.0034880339119300035
51-5112,43-9070,20,0.0032075000000000003,0.004016453238138997
51-5112,51-9040,20,0.0032075000000000003,0.003507609700043452
51-5112,51-4021,20,0.0032075000000000003,0.003380591352769178
51-5112,49-9041,20,0.0032075000000000003,0.0035480982493805604
51-5112,51-4033,20,0.0032075000000000003,0.0034220377804910686
51-5112,51-4034,20,0.0032075000000000003,0.00336040049618997
51-5112,51-4070,20,0.0032075000000000003,0.003514507190953055
51-5113,51-9196,19,0.003376315789473684,0.003393853583908171
51-5113,51-6030,19,0.003376315789473684,0.003498474740773502
51-5113,51-9191,19,0.003376315789473684,0.003480024566715231
51-5113,53-7063,19,0.003376315789473684,0.0034880339119300035
51-5113,51-6062,19,0.003376315789473684,0.0034354249594574678
51-5113,51-4031,19,0.003376315789473684,0.0033622478070175444
51-5113,51-4035,19,0.003376315789473684,0.0033862198592887437
51-5113,51-5112,19,0.003376315789473684,0.003346304093567251
51-5113,51-6063,19,0.003376315789473684,0.0034175818713450294
51-5113,51-9030,19,0.003376315789473684,0.003502656087634415
51-5113,51-4033,19,0.003376315789473684,0.0034220377804910686
51-5113,51-4080,19,0.003376315789473684,0.0033725530108579638
51-5113,51-7042,19,0.003376315789473684,0.003487712795341972
51-5113,51-4060,19,0.003376315789473684,0.003502739556947181
51-5113,51-6064,19,0.003376315789473684,0.0034175083132668275
51-5113,51-9020,19,0.003376315789473684,0.003560518388992165
51-5113,51-6042,19,0.003376315789473684,0.0035262976460077203
51-5113,51-6041,19,0.003376315789473684,0.0036214301103636285
51-5113,51-6020,19,0.003376315789473684,0.003486652906776746
51-6010,51-6020,19,0.003376315789473684,0.003486652906776746
51-6010,53-7061,19,0.003376315789473684,0.0036983530558422203
51-6010,51-9192,19,0.003376315789473684,0.0036105063209494323
51-6010,51-6061,19,0.003376315789473684,0.003528843062005504
51-6010,51-6030,19,0.003376315789473684,0.003498474740773502
51-6010,51-9120,19,0.003376315789473684,0.003727468941892747
51-6010,53-7063,19,0.003376315789473684,0.0034880339119300035
51-6010,51-9030,19,0.003376315789473684,0.003502656087634415
51-6010,37-2011,19,0.003376315789473684,0.003847481551099972
51-6010,53-7064,19,0.003376315789473684,0.0035863241027405115
51-6010,51-9020,19,0.003376315789473684,0.003560518388992165
51-6010,53-7062,19,0.003376315789473684,0.0037591281525039878
51-6010,51-9195,19,0.003376315789473684,0.003713288762750837
51-6010,51-9110,19,0.003376315789473684,0.0035559916118819194
51-6010,35-9020,19,0.003376315789473684,0.004054313125385106
51-6010,51-9196,19,0.003376315789473684,0.003393853583908171
51-6010,51-7020,19,0.003376315789473684,0.0037285785784909836
51-6010,51-9198,19,0.003376315789473684,0.0037261681893151996
51-6010,51-9191,19,0.003376315789473684,0.003480024566715231
51-6020,51-6030,18,0.0035638888888888886,0.003498474740773502
51-6020,51-6010,18,0.0035638888888888886,0.003724352552643864
51-6020,51-9196,18,0.0035638888888888886,0.003393853583908171
51-6020,53-7063,18,0.0035638888888888886,0.0034880339119300035
51-6020,51-6042,18,0.0035638888888888886,0.0035262976460077203
51-6020,51-9030,18,0.0035638888888888886,0.003502656087634415
51-6020,51-9020,18,0.0035638888888888886,0.003560518388992165
51-6020,51-6041,18,0.0035638888888888886,0.0036214301103636285
51-6020,51-9191,18,0.0035638888888888886,0.003480024566715231
51-6020,51-6063,18,0.0035638888888888886,0.0034175818713450294
51-6020,51-6050,18,0.0035638888888888886,0.003616850705194358
51-6020,51-6061,18,0.0035638888888888886,0.003528843062005504
51-6020,51-9110,18,0.0035638888888888886,0.0035559916118819194
51-6020,51-9195,18,0.0035638888888888886,0.003713288762750837
51-6020,51-7042,18,0.0035638888888888886,0.003487712795341972
51-6020,51-9040,18,0.0035638888888888886,0.003507609700043452
51-6020,51-5113,18,0.0035638888888888886,0.0034929421224630204
51-6020,53-7064,18,0.0035638888888888886,0.0035863241027405115
51-6030,51-6042,18,0.0035638888888888886,0.0035262976460077203
51-6030,51-6020,18,0.0035638888888888886,0.003486652906776746
51-6030,51-9030,18,0.0035638888888888886,0.003502656087634415
51-6030,51-6063,18,0.0035638888888888886,0.0034175818713450294
51-6030,51-9196,18,0.0035638888888888886,0.003393853583908171
51-6030,51-6041,18,0.0035638888888888886,0.0036214301103636285
51-6030,51-6062,18,0.0035638888888888886,0.0034354249594574678
51-6030,51-9020,18,0.0035638888888888886,0.003560518388992165
51-6030,51-6050,18,0.0035638888888888886,0.003616850705194358
51-6030,53-7063,18,0.0035638888888888886,0.0034880339119300035
51-6030,51-7042,18,0.0035638888888888886,0.003487712795341972
51-6030,51-6010,18,0.0035638888888888886,0.003724352552643864
51-6030,51-9191,18,0.0035638888888888886,0.003480024566715231
51-6030,51-6064,18,0.0035638888888888886,0.0034175083132668275
51-6030,51-5113,18,0.0035638888888888886,0.0034929421224630204
51-6030,51-7041,18,0.0035638888888888886,0.003508236197987967
51-6030,51-4033,18,0.0035638888888888886,0.0034220377804910686
51-6030,51-4034,18,0.0035638888888888886,0.00336040049618997
51-6041,51-6042,17,0.003773529411764706,0.0035262976460077203
51-6041,51-6050,17,0.003773529411764706,0.003616850705194358
51-6041,51-6030,17,0.003773529411764706,0.003498474740773502
51-6041,51-6093,17,0.003773529411764706,0.0037409536914180877
51-6041,51-9020,17,0.003773529411764706,0.003560518388992165
51-6041,51-7020,17,0.003773529411764706,0.0037285785784909836
51-6041,51-6092,17,0.003773529411764706,0.003449414129686962
51-6041,51-9195,17,0.003773529411764706,0.003713288762750837
51-6041,51-9070,17,0.003773529411764706,0.003674501848985208
51-6041,51-9120,17,0.003773529411764706,0.003727468941892747
51-6041,51-6020,17,0.003773529411764706,0.003486652906776746
51-6041,51-9030,17,0.003773529411764706,0.003502656087634415
51-6041,51-6010,17,0.003773529411764706,0.003724352552643864
51-6041,51-4060,17,0.003773529411764706,0.003502739556947181
51-6041,51-4070,17,0.003773529411764706,0.003514507190953055
51-6041,51-5113,17,0.003773529411764706,0.0034929421224630204
51-6041,51-9194,17,0.003773529411764706,0.003437170953401604
51-6042,51-6030,18,0.0035638888888888886,0.003498474740773502
51-6042,51-7042,18,0.0035638888888888886,0.003487712795341972
51-6042,51-9030,18,0.0035638888888888886,0.003502656087634415
51-6042,51-6041,18,0.0035638888888888886,0.0036214301103636285
51-6042,51-6062,18,0.0035638888888888886,0.0034354249594574678
51-6042,51-7041,18,0.0035638888888888886,0.003508236197987967
51-6042,51-4033,18,0.0035638888888888886,0.0034220377804910686
51-6042,51-9191,18,0.0035638888888888886,0.003480024566715231
51-6042,51-9020,18,0.0035638888888888886,0.003560518388992165
51-6042,53-7063,18,0.0035638888888888886,0.0034880339119300035
51-6042,51-4031,18,0.0035638888888888886,0.0033622478070175444
51-6042,51-4194,18,0.0035638888888888886,0.003429078257205875
51-6042,51-9196,18,0.0035638888888888886,0.003393853583908171
51-6042,51-9195,18,0.0035638888888888886,0.003713288762750837
51-6042,51-4023,18,0.0035638888888888886,0.0033948209002899405
51-6042,51-4035,18,0.0035638888888888886,0.0033862198592887437
51-6042,51-9120,18,0.0035638888888888886,0.003727468941892747
51-6042,51-4034,18,0.0035638888888888886,0.00336040049618997
51-6050,51-6041,19,0.003376315789473684,0.0036214301103636285
51-6050,51-6030,19,0.003376315789473684,0.003498474740773502
51-6050,51-6092,19,0.003376315789473684,0.003449414129686962
51-6050,51-6020,19,0.003376315789473684,0.003486652906776746
51-6050,51-6093,19,0.003376315789473684,0.0037409536914180877
51-6050,51-6042,19,0.003376315789473684,0.0035262976460077203
51-6050,51-6063,19,0.003376315789473684,0.0034175818713450294
51-6050,51-4060,19,0.003376315789473684,0.003502739556947181
51-6050,51-9120,19,0.003376315789473684,0.003727468941892747
51-6050,51-9070,19,0.003376315789473684,0.003674501848985208
51-6050,27-1020,19,0.003376315789473684,0.004273536604533569
51-6050,51-6010,19,0.003376315789473684,0.003724352552643864
51-6050,51-9195,19,0.003376315789473684,0.003713288762750837
51-6050,27-1010,19,0.003376315789473684,0.004137759042492596
51-6050,51-9030,19,0.003376315789473684,0.003502656087634415
51-6050,51-5113,19,0.003376315789473684,0.0034929421224630204
51-6050,51-7020,19,0.003376315789473684,0.0037285785784909836
51-6050,51-7030,19,0.003376315789473684,0.0036980864078087375
51-6050,51-9194,19,0.003376315789473684,0.003437170953401604
51-6061,51-9192,17,0.003773529411764706,0.0036105063209494323
51-6061,51-9040,17,0.003773529411764706,0.003507609700043452
51-6061,51-9050,17,0.003773529411764706,0.0035124269677717576
51-6061,53-7063,17,0.003773529411764706,0.0034880339119300035
51-6061,51-9010,17,0.003773529411764706,0.0037531274665150963
51-6061,51-6010,17,0.003773529411764706,0.003724352552643864
51-6061,51-6091,17,0.003773529411764706,0.0034284602937991312
51-6061,51-9191,17,0.003773529411764706,0.003480024566715231
51-6061,49-9041,17,0.003773529411764706,0.0035480982493805604
51-6061,51-6062,17,0.003773529411764706,0.0034354249594574678
51-6061,51-9030,17,0.003773529411764706,0.003502656087634415
51-6061,51-9196,17,0.003773529411764706,0.003393853583908171
51-6061,51-9020,17,0.003773529411764706,0.003560518388992165
51-6061,51-6064,17,0.003773529411764706,0.0034175083132668275
51-6061,51-4193,17,0.003773529411764706,0.0036378147574819397
51-6061,51-9110,17,0.003773529411764706,0.0035559916118819194
51-6061,51-4033,17,0.003773529411764706,0.0034220377804910686
51-6062,51-9196,19,0.003376315789473684,0.003393853583908171
51-6062,51-7042,19,0.003376315789473684,0.003487712795341972
51-6062,51-9030,19,0.003376315789473684,0.003502656087634415
51-6062,51-4031,19,0.003376315789473684,0.0033622478070175444
51-6062,51-4033,19,0.003376315789473684,0.0034220377804910686
51-6062,51-4035,19,0.003376315789473684,0.0033862198592887437
51-6062,53-7063,19,0.003376315789473684,0.0034880339119300035
51-6062,51-9191,19,0.003376315789473684,0.003480024566715231
51-6062,51-4080,19,0.003376315789473684,0.0033725530108579638
51-6062,51-9020,19,0.003376315789473684,0.003560518388992165
51-6062,51-6042,19,0.003376315789473684,0.0035262976460077203
51-6062,51-7041,19,0.003376315789473684,0.003508236197987967
51-6062,51-4194,19,0.003376315789473684,0.003429078257205875
51-6062,51-4034,19,0.003376315789473684,0.00336040049618997
51-6062,51-6030,19,0.003376315789473684,0.003498474740773502
51-6062,49-9041,19,0.003376315789473684,0.0035480982493805604
51-6062,51-4023,19,0.003376315789473684,0.0033948209002899405
51-6062,51-9040,19,0.003376315789473684,0.003507609700043452
51-6062,51-6091,19,0.003376315789473684,0.0034284602937991312
51-6063,51-6064,19,0.003376315789473684,0.0034175083132668275
51-6063,51-6030,19,0.003376315789473684,0.003498474740773502
51-6063,51-9196,19,0.003376315789473684,0.003393853583908171
51-6063,51-6062,19,0.003376315789473684,0.0034354249594574678
51-6063,51-6061,19,0.003376315789473684,0.003528843062005504
51-6063,51-6091,19,0.003376315789473684,0.0034284602937991312
51-6063,51-6042,19,0.003376315789473684,0.0035262976460077203
51-6063,51-5113,19,0.003376315789473684,0.0034929421224630204
51-6063,51-9030,19,0.003376315789473684,0.003502656087634415
51-6063,53-7063,19,0.003376315789473684,0.0034880339119300035
51-6063,51-6020,19,0.003376315789473684,0.003486652906776746
51-6063,51-9191,19,0.003376315789473684,0.003480024566715231
51-6063,51-6050,19,0.003376315789473684,0.003616850705194358
51-6063,51-4021,19,0.003376315789473684,0.003380591352769178
51-6063,51-9020,19,0.003376315789473684,0.003560518388992165
51-6063,51-6010,19,0.003376315789473684,0.003724352552643864
51-6063,51-7042,19,0.003376315789473684,0.003487712795341972
51-6063,51-4033,19,0.003376315789473684,0.0034220377804910686
51-6063,51-2020,19,0.003376315789473684,0.003717435447605776
51-6064,51-6063,20,0.0032075000000000003,0.0034175818713450294
51-6064,51-9196,20,0.0032075000000000003,0.003393853583908171
51-6064,51-6091,20,0.0032075000000000003,0.0034284602937991312
51-6064,51-9030,20,0.0032075000000000003,0.003502656087634415
51-6064,53-7063,20,0.0032075000000000003,0.0034880339119300035
51-6064,51-6062,20,0.0032075000000000003,0.0034354249594574678
51-6064,51-9191,20,0.0032075000000000003,0.003480024566715231
51-6064,51-7042,20,0.0032075000000000003,0.003487712795341972
51-6064,51-6030,20,0.0032075000000000003,0.003498474740773502
51-6064,51-2020,20,0.0032075000000000003,0.003717435447605776
51-6064,51-4033,20,0.0032075000000000003,0.0034220377804910686
51-6064,51-6061,20,0.0032075000000000003,0.003528843062005504
51-6064,51-4034,20,0.0032075000000000003,0.00336040049618997
51-6064,51-4080,20,0.0032075000000000003,0.0033725530108579638
51-6064,51-4023,20,0.0032075000000000003,0.0033948209002899405
